Cust Key,Cust Name,Cust Address,Cust County,Cust City,Cust State,Cust Zip Code,Cust Region,Cust Since,Cust Type,Cust Gender,Cust Age,Age Group,Civil Status,Loyalty Program
1067,Raquel Tailor,794 Sherlock Road,Hidalgo,Mission,Texas,78572,Southwest,2006-02-22,Individual,Female,55,36-55,Widowed,1
1068,Chuck Glynn,894 Cephas Crossroad,Polk,Lakeland,Florida,33801,South,2020-01-17,Individual,Male,49,36-55,Widowed,1
1069,Owen Styles,33 Hamilton Tunnel,Wayne,Dearborn,Michigan,48120,Midwest,2022-03-07,Individual,Male,31,18-35,Single,0
1070,Holly Stewart,920 Coal Wharf Crossroad,DuPage,Naperville,Illinois,60540,Midwest,2011-11-29,Individual,Female,52,36-55,Single,1
1071,Nathan Pratt,767 Camera Boulevard,Jefferson,Hoover,Alabama,35226,South,2016-06-15,Individual,Male,31,18-35,Single,1
1073,Karen Knott,759 York Street,Pitt,Greenville,North Carolina,27833,South,2011-05-04,Individual,Female,39,36-55,Married,0
1074,Teagan Booth,420 Cardinal Boulevard,Hinds,Jackson,Mississippi,39205,South,2016-10-06,Individual,Female,43,36-55,Single,1
1075,Jacob Selby,106 Yorkshire Crossroad,Tippecanoe,Lafayette,Indiana,47901,Midwest,2005-04-20,Individual,Male,54,36-55,Divorced,0
1076,Joseph Hilton,503 Fair Vale,Los Angeles,West Covina,California,91793,West,2013-08-01,Individual,Male,25,18-35,Widowed,0
1077,Henry Vaughan,957 Belfort Way,Riverside,Corona,California,91718,West,2009-03-01,Individual,Male,31,18-35,Single,0
1078,Nathan Griffiths,923 Belfort Vale,East Baton Rouge Parish,Baton Rouge,Louisiana,70826,South,2023-01-06,Individual,Male,38,36-55,Widowed,1
1079,Camila Bell,660 Wake Boulevard,Jefferson,Hoover,Alabama,35226,South,2017-03-12,Individual,Female,22,18-35,Divorced,1
1081,Melinda Preston,613 Bolingbroke Tunnel,Fayette,Lexington-Fayette,Kentucky,40511,South,2012-06-17,Individual,Female,56,56+,Divorced,0
1082,Erin Butler,953 Aspen Grove,Contra Costa,Mountain View,California,94035,West,2021-11-04,Individual,Female,56,56+,Widowed,0
1083,Charlotte Whinter,808 Buttonwood Street,Clark,Las Vegas,Nevada,89199,West,2017-05-19,Individual,Female,25,18-35,Divorced,0
1084,Britney Hooper,692 Cheney Crossroad,Newaygo,Troy,Michigan,48007,Midwest,2005-09-21,Individual,Female,42,36-55,Widowed,0
1085,Marissa Forth,795 Chelsea Manor Crossroad,Hidalgo,Edinburg,Texas,78539,Southwest,2015-07-02,Individual,Female,23,18-35,Divorced,1
1086,Sara Parker,242 Fairholt Boulevard,Washtenaw,Ann Arbor,Michigan,48104,Midwest,2018-01-23,Individual,Female,43,36-55,Single,0
1087,Christy Morris,797 Gatonby Pass,Hudson,Jersey City,New Jersey,7302,East,2004-06-26,Individual,Female,53,36-55,Married,0
1089,Henry Doherty,220 Marischal Lane,Hampden,Springfield,Massachusetts,1101,East,2005-02-16,Individual,Male,21,18-35,Divorced,0
1090,Roger Upton,99 Bekesbourne Vale,Broward,Lauderhill,Florida,33313,South,2003-07-27,Individual,Male,53,36-55,Single,0
1091,Moira Vollans,106 Thomas Doyle Hill,Tom Green,San Angelo,Texas,76901,Southwest,2021-09-27,Individual,Female,74,56+,Divorced,1
1092,Cynthia Dyson,653 Carlisle Lane,Dougherty,Albany,Georgia,31701,South,2011-01-10,Individual,Female,22,18-35,Married,1
1093,Teagan Stubbs,523 Elba Lane,Orange,Huntington Beach,California,92647,West,2013-09-13,Individual,Female,55,36-55,Single,1
1094,Denis Jackson,240 West Road,Mecklenburg,Charlotte,North Carolina,28228,South,2018-04-12,Individual,Male,43,36-55,Divorced,1
1095,Rachael Shaw,290 St. Johs Rue,East Baton Rouge Parish,Baton Rouge,Louisiana,70826,South,2022-05-06,Individual,Female,66,56+,Single,0
1096,Rick Goldsmith,827 Linda Walk,Hillsborough,Manchester,New Hampshire,3103,East,2021-01-31,Individual,Male,30,18-35,Married,0
1097,Rosie James,736 Blanchard Hill,Solano,Vallejo,California,94590,West,2019-01-19,Individual,Female,34,18-35,Divorced,0
1099,Jazmin Quinn,43 Lonsdale Crossroad,Oklahoma,Oklahoma City,Oklahoma,73125,Southwest,2008-12-09,Individual,Female,46,36-55,Widowed,1
1100,Aiden Fenton,966 Clarks Route,Lubbock,Lubbock,Texas,79402,Southwest,2019-04-10,Individual,Male,30,18-35,Widowed,0
1101,Lauren Hilton,246 Chestnut Rue,Lincoln,Sioux Falls,South Dakota,57104,Midwest,2010-08-03,Individual,Female,31,18-35,Single,1
1102,Carter Jennson,17 Angela Avenue,Los Angeles,Pasadena,California,91103,West,2020-06-22,Individual,Male,88,56+,Married,1
1103,Caleb Swan,989 Berriman Hill,Camden,Camden,New Jersey,8101,East,2007-08-13,Individual,Male,37,36-55,Widowed,1
1104,Josh Dubois,849 Littlebury Walk,Maricopa,Avondale,Arizona,85323,Southwest,2007-03-18,Individual,Male,46,36-55,Divorced,1
1105,Kurt Stevens,482 Hamilton Walk,Hampden,Springfield,Massachusetts,1101,East,2017-03-13,Individual,Male,64,56+,Married,0
1106,Christine Corbett,948 Wadham Avenue,Maricopa,Tempe,Arizona,85282,Southwest,2008-06-03,Individual,Female,28,18-35,Widowed,0
1107,David Harrington,502 Coleman Road,Weld,Greeley,Colorado,80631,Southwest,2011-04-19,Individual,Male,73,56+,Single,1
1108,Mark Redfern,931 Black Swan Drive,Whatcom,Bellingham,Washington,98225,West,2015-07-02,Individual,Male,67,56+,Widowed,0
1109,David Eddison,177 Ensign Route,Cabarrus,Concord,North Carolina,28025,South,2015-02-15,Individual,Male,52,36-55,Married,0
1110,Amelia Andersson,693 Clissold Hill,Harris,Pasadena,Texas,77501,Southwest,2004-12-28,Individual,Female,51,36-55,Married,0
1112,Mason Lloyd,122 Balfour Boulevard,Harris,Pasadena,Texas,77501,Southwest,2004-12-19,Individual,Male,80,56+,Widowed,1
1113,Jasmine Osman,501 Angrave Hill,Hinds,Jackson,Mississippi,39205,South,2014-02-11,Individual,Female,24,18-35,Widowed,1
1114,Jacob Stubbs,488 Lexington Walk,Muscogee,Columbus,Georgia,31908,South,2003-06-23,Individual,Male,42,36-55,Divorced,1
1116,Bridget Whatson,64 Caxton Avenue,Richmond,Augusta,Georgia,30901,South,2009-04-05,Individual,Female,50,36-55,Divorced,0
1117,Phillip Lakey,635 Catherine Road,Hillsborough,Manchester,New Hampshire,3103,East,2017-10-07,Individual,Male,84,56+,Married,1
1118,Bryce Lambert,840 Gavel Street,Jefferson,Hoover,Alabama,35226,South,2003-10-08,Individual,Female,32,18-35,Divorced,0
1121,Daniel Powell,846 Bishop Grove,Osage,Tulsa,Oklahoma,74107,Southwest,2010-06-12,Individual,Male,46,36-55,Single,1
1122,Mark Allwood,440 Kilner Crossroad,Clark,Vancouver,Washington,98668,West,2005-01-30,Individual,Male,50,36-55,Single,1
1123,Rosalee Phillips,273 Collins Drive,Broward,Deerfield Beach,Florida,33441,South,2021-07-20,Individual,Female,57,56+,Married,0
1124,Benny Haines,355 Magnolia Crossroad,Orange,Newport Beach,California,92658,West,2013-08-01,Individual,Male,52,36-55,Widowed,1
1125,Olivia Sheldon,887 Camden Street,Macon,Decatur,Illinois,62521,Midwest,2015-04-20,Individual,Female,50,36-55,Divorced,0
1126,Cherish Glynn,94 Ely Drive,Essex,Lynn,Massachusetts,1901,East,2009-11-15,Individual,Female,49,36-55,Divorced,0
1127,Alessia Mackenzie,292 Egerton Walk,East Baton Rouge Parish,Baton Rouge,Louisiana,70826,South,2014-07-12,Individual,Female,31,18-35,Divorced,0
1129,Thea Nicholls,311 Hickory Avenue,Weld,Greeley,Colorado,80631,Southwest,2007-06-28,Individual,Female,51,36-55,Single,0
1130,Eduardo Donnelly,921 Collins Hill,Oklahoma,Oklahoma City,Oklahoma,73125,Southwest,2017-05-03,Individual,Male,31,18-35,Single,1
1131,Harry Cooper,12 Kinglake Street,Fulton,Roswell,Georgia,30075,South,2008-08-06,Individual,Male,38,36-55,Married,1
1132,Jules Blythe,177 Eaglet Alley,Dallas,Mesquite,Texas,75149,Southwest,2009-11-13,Individual,Female,45,36-55,Divorced,1
1133,Carl Stanton,517 Ernest Hill,Bristol,Fall River,Massachusetts,2720,East,2006-02-08,Individual,Male,34,18-35,Widowed,1
1134,Cedrick Goodman,328 Parkfield Walk,Limestone,Huntsville,Alabama,35813,South,2016-08-19,Individual,Male,36,36-55,Divorced,1
1135,Alice Fisher,391 Meadow Route,Pierce,Tacoma,Washington,98413,West,2016-05-20,Individual,Female,29,18-35,Widowed,1
1136,Ethan Power,240 Callcott Boulevard,St. Louis,St. Louis,Missouri,63155,Midwest,2020-01-16,Individual,Male,35,18-35,Single,1
1137,Rhea Nicolas,119 Camelot Vale,Lynchburg (city),Lynchburg,Virginia,24501,East,2009-07-06,Individual,Female,53,36-55,Divorced,1
1138,Eduardo Reading,682 Gavel Route,Riverside,Temecula,California,92589,West,2013-06-20,Individual,Male,55,36-55,Widowed,0
1140,Vera Adams,820 Sundown Walk,Alameda,Oakland,California,94612,West,2022-06-03,Individual,Female,49,36-55,Married,1
1141,Caleb Lowe,907 Boldero Tunnel,Alameda,Oakland,California,94612,West,2013-06-24,Individual,Male,45,36-55,Single,0
1142,Bryon Phillips,711 Blendon Street,Brevard,Palm Bay,Florida,32905,South,2008-01-27,Individual,Male,49,36-55,Widowed,0
1143,Carl Howard,946 Becher Pass,Deschutes,Bend,Oregon,97701,West,2007-01-18,Individual,Male,51,36-55,Married,0
1144,Jacob Clark,975 Clere Rue,Travis,Austin,Texas,78710,Southwest,2004-06-26,Individual,Male,73,56+,Divorced,1
1145,Percy Hunter,857 Gate Boulevard,Craighead,Jonesboro,Arkansas,72401,South,2012-03-17,Individual,Male,22,18-35,Divorced,1
1146,Mark Janes,875 Bell Walk,Lancaster,Lincoln,Nebraska,68501,Midwest,2010-05-16,Individual,Male,22,18-35,Single,1
1147,Liv Tate,752 St. Pauls Crossroad,Santa Fe,Santa Fe,New Mexico,87500,Southwest,2019-04-02,Individual,Female,48,36-55,Single,0
1148,Thea Turner,941 Pine Crossroad,Riverside,Temecula,California,92589,West,2020-06-12,Individual,Female,33,18-35,Single,1
1149,Eryn Fisher,254 Under Lane,Hillsborough,Manchester,New Hampshire,3103,East,2018-11-25,Individual,Female,57,56+,Married,0
1150,Henry Tobin,123 Ensign Crossroad,Newaygo,Troy,Michigan,48007,Midwest,2012-05-03,Individual,Male,29,18-35,Married,1
1151,Danielle Payne,171 Caxton Alley,Virginia Beach City,Virginia Beach,Virginia,23450,East,2007-07-29,Individual,Female,39,36-55,Divorced,0
1152,Jacob Clarke,187 Berry Street,Pitt,Greenville,North Carolina,27833,South,2009-11-12,Individual,Male,24,18-35,Divorced,0
1153,Doug Grant,242 Blackheath Lane,Richmond city,Richmond,Virginia,23232,East,2011-12-04,Individual,Male,27,18-35,Single,1
1154,Madison Spencer,609 Woodland Way,Arapahoe,Centennial,Colorado,80122,Southwest,2022-08-18,Individual,Female,31,18-35,Divorced,1
1155,Henry Todd,546 Blanchard Way,Weld,Greeley,Colorado,80631,Southwest,2004-04-16,Individual,Male,22,18-35,Married,1
1157,Kurt Whitehouse,100 Linda Alley,Jefferson,Louisville,Kentucky,40231,South,2017-08-07,Individual,Male,39,36-55,Married,0
1158,Bryon Upton,914 Bective Crossroad,Muscogee,Columbus,Georgia,31908,South,2010-03-19,Individual,Male,61,56+,Married,0
1159,Faith Yoman,438 Dunstans Hill,Lynchburg City,Lynchburg,Virginia,24501,East,2006-07-31,Individual,Female,67,56+,Widowed,1
1160,Summer Walker,755 Carnegie Way,Weld,Greeley,Colorado,80631,Southwest,2008-11-25,Individual,Female,24,18-35,Single,0
1161,Percy Lyon,914 Coal Wharf Grove,Delaware,Columbus,Ohio,43216,Midwest,2008-08-16,Individual,Male,35,18-35,Divorced,1
1162,Harry Griffiths,820 Collingwood Avenue,Broward,Plantation,Florida,33313,South,2012-06-04,Individual,Male,36,36-55,Widowed,1
1163,Luke Webster,491 Cave Way,Riverside,Temecula,California,92589,West,2012-09-26,Individual,Male,24,18-35,Married,0
1164,Scarlett Bell,700 Birkbeck Boulevard,Plymouth,Brockton,Massachusetts,2301,East,2021-10-18,Individual,Female,59,56+,Single,0
1165,Karen Blythe,284 Boadicea Boulevard,Jefferson,Beaumont,Texas,77707,Southwest,2017-08-17,Individual,Female,35,18-35,Single,0
1166,Emmanuelle Addis,925 Boadicea Drive,Broward,Hollywood,Florida,33022,South,2018-05-27,Individual,Female,26,18-35,Divorced,1
1167,Johnathan Bishop,556 Blore Way,Dougherty,Albany,Georgia,31701,South,2006-10-06,Individual,Male,27,18-35,Married,1
1168,Rufus Lewin,105 Linda Lane Tunnel,Orange,Fullerton,California,92834,West,2016-04-06,Individual,Male,33,18-35,Divorced,1
1169,Roger Vinton,511 Enderby Street,St. Louis,St. Louis,Missouri,63155,Midwest,2017-06-02,Individual,Male,41,36-55,Divorced,1
1170,Maya Leslie,522 Yorkshire Hill,Washtenaw,Ann Arbor,Michigan,48104,Midwest,2006-04-21,Individual,Female,48,36-55,Married,0
1171,Dorothy Lewis,893 Durham Hill,Los Angeles,West Covina,California,91793,West,2011-09-07,Individual,Female,29,18-35,Married,1
1172,Roger Thomas,491 Collent Vale,Montgomery,Dayton,Ohio,45401,Midwest,2011-09-25,Individual,Male,34,18-35,Married,0
1174,Andrea Egerton,130 Bethwin Grove,Los Angeles,Bellflower,California,90706,West,2018-04-12,Individual,Female,51,36-55,Widowed,1
1175,Tom Forester,424 Lexington Road,Los Angeles,Bellflower,California,90706,West,2009-11-29,Individual,Male,37,36-55,Single,1
1176,Denny Blackwall,700 Marina Street,Hillsborough,Manchester,New Hampshire,3103,East,2010-10-14,Individual,Male,29,18-35,Widowed,1
1177,Norah Dubois,300 Bolingbroke Road,Craighead,Jonesboro,Arkansas,72401,South,2021-09-02,Individual,Female,40,36-55,Single,0
1179,Leanne Robe,694 Chamberlain Pass,Polk,Lakeland,Florida,33801,South,2021-10-17,Individual,Female,30,18-35,Single,0
1180,Julius Ainsworth,92 Arlington Alley,Hidalgo,Edinburg,Texas,78539,Southwest,2018-12-04,Individual,Male,37,36-55,Divorced,1
1181,Angelina Farmer,824 North Drive,Harris,Pasadena,Texas,77501,Southwest,2022-10-04,Individual,Female,49,36-55,Widowed,0
1182,Henry Jarrett,92 Walnut Crossroad,Hidalgo,Mission,Texas,78572,Southwest,2008-07-12,Individual,Male,38,36-55,Divorced,0
1183,Makenzie May,687 Garfield Pass,Pierce,Tacoma,Washington,98413,West,2004-01-16,Individual,Female,31,18-35,Widowed,0
1184,Amelia Norburn,846 Bocking Road,Riverside,Riverside,California,92507,West,2013-03-28,Individual,Female,53,36-55,Divorced,1
1185,Clint Maxwell,974 Empress Street,Los Angeles,Palmdale,California,93550,West,2010-11-17,Individual,Male,39,36-55,Divorced,1
1186,Caydence Weldon,827 Chester  Crossroad,Contra Costa,Antioch,California,94509,West,2006-01-26,Individual,Female,28,18-35,Divorced,0
1187,Regina Lyon,943 Caxton Way,Richmond city,Richmond,Virginia,23232,East,2014-12-27,Individual,Female,88,56+,Widowed,0
1188,Nick Dixon,179 Virgil Route,Hampden,Springfield,Massachusetts,1101,East,2012-02-07,Individual,Male,28,18-35,Divorced,0
1189,Clint Booth,657 Callcott Drive,Sacramento,Sacramento,California,95813,West,2023-03-12,Individual,Male,64,56+,Divorced,0
1190,Vanessa Holmes,203 Clere Alley,Tom Green,San Angelo,Texas,76901,Southwest,2007-01-16,Individual,Female,71,56+,Single,0
1192,Alma Irwin,495 Baynes Lane,Sacramento,Sacramento,California,95813,West,2022-01-08,Individual,Female,80,56+,Divorced,1
1193,Eve Leslie,772 Fairbairn Walk,Spokane,Spokane Valley,Washington,99206,West,2004-08-15,Individual,Female,44,36-55,Single,0
1194,Violet Radcliffe,814 Monroe Vale,Knox,Knoxville,Tennessee,37950,South,2005-11-11,Individual,Female,55,36-55,Single,0
1195,Jacob Flett,240 Andsell Pass,Orange,Lake Forest,California,92630,West,2012-05-22,Individual,Male,21,18-35,Divorced,1
1196,Rae Button,746 Lonsdale Way,Macon,Decatur,Illinois,62521,Midwest,2007-03-04,Individual,Female,46,36-55,Married,0
1197,Regina Benson,503 Pine Vale,Tippecanoe,Lafayette,Indiana,47901,Midwest,2012-12-08,Individual,Female,51,36-55,Single,0
1198,Matthew Wilcox,229 Bletchley Grove,Fresno,Clovis,California,93611,West,2022-01-29,Individual,Male,52,36-55,Married,1
1199,Peter Mills,651 Chesterfield Pass,Contra Costa,Pittsburg,California,94565,West,2007-08-06,Individual,Male,29,18-35,Single,1
1200,Peter Clifford,692 Wakley Tunnel,Camden,Camden,New Jersey,8101,East,2012-08-18,Individual,Male,59,56+,Single,0
1202,Marigold Hill,396 Linda Lane Boulevard,Washtenaw,Ann Arbor,Michigan,48104,Midwest,2018-10-30,Individual,Female,54,36-55,Single,1
1204,Sylvia Khan,83 Chester  Alley,Los Angeles,Bellflower,California,90706,West,2011-12-05,Individual,Female,58,56+,Divorced,0
1205,Norah Olivier,213 Chester  Walk,Los Angeles,South Gate,California,90280,West,2009-03-05,Individual,Female,60,56+,Widowed,1
1206,Fred Mcneill,423 Andrews Street,Jefferson,Hoover,Alabama,35226,South,2016-05-13,Individual,Male,63,56+,Divorced,1
1207,Emmanuelle Lyon,397 Fieldstone Tunnel,Knox,Knoxville,Tennessee,37950,South,2010-02-01,Individual,Female,68,56+,Widowed,0
1208,Mayleen Bingham,96 Capeners Hill,Travis,Austin,Texas,78710,Southwest,2016-07-07,Individual,Female,53,36-55,Single,1
1209,Ruth Bentley,242 Thoresby Drive,Pierce,Tacoma,Washington,98413,West,2010-07-14,Individual,Female,26,18-35,Widowed,0
1210,Enoch Cartwright,222 Blake Street,Brevard,Palm Bay,Florida,32905,South,2019-03-12,Individual,Male,52,36-55,Married,0
1211,Eduardo Grant,498 Waldram Park Rue,Virginia Beach City,Virginia Beach,Virginia,23450,East,2014-09-21,Individual,Male,47,36-55,Single,1
1212,Francesca Swift,581 Howard Rue,Orange,Buena Park,California,90620,West,2010-01-03,Individual,Female,23,18-35,Married,0
1213,Josh Mcguire,447 Belmont Park Alley,Lynchburg (city),Lynchburg,Virginia,24501,East,2006-09-20,Individual,Male,57,56+,Single,0
1214,Javier Grey,571 Chestnut Rise Street,Clark,Las Vegas,Nevada,89199,West,2017-04-04,Individual,Male,85,56+,Married,0
1215,Wade Norton,226 King Vale,Maricopa,Scottsdale,Arizona,85251,Southwest,2004-09-23,Individual,Male,48,36-55,Widowed,1
1216,Madison Widdows,481 Wadham Way,Alameda,Fremont,California,94537,West,2013-12-14,Individual,Female,84,56+,Widowed,1
1217,Wade Forester,937 Burton Rue,Jefferson,Birmingham,Alabama,35203,South,2012-01-22,Individual,Male,50,36-55,Divorced,1
1218,Judith Hogg,621 Birkin Walk,Clark,Vancouver,Washington,98668,West,2011-09-08,Individual,Female,84,56+,Widowed,0
1219,Savannah Kaur,354 Cleveland Lane,Dougherty,Albany,Georgia,31701,South,2004-12-30,Individual,Female,51,36-55,Married,1
1220,Harry Purvis,331 Cavendish Route,Orange,Fullerton,California,92834,West,2005-07-21,Individual,Male,35,18-35,Divorced,0
1221,Kendra Vangness,978 Birkenhead Drive,Riverside,Corona,California,91718,West,2017-08-29,Individual,Female,36,36-55,Married,1
1222,Sofie Ranks,230 Birkenhead Way,Travis,Round Rock,Texas,78664,Southwest,2004-10-07,Individual,Female,50,36-55,Single,0
1223,Tony Davies,2 Baynes Way,Santa Barbara,Santa Maria,California,93454,West,2017-04-16,Individual,Male,40,36-55,Widowed,0
1224,Clint May,977 Bendall Vale,Kent,Warwick,Rhode Island,2886,East,2014-02-14,Individual,Male,23,18-35,Divorced,0
1225,Maxwell Hamilton,753 Beaumont Way,New York,New York City,New York,10199,East,2021-04-07,Individual,Male,30,18-35,Divorced,0
1226,Celina Waterson,834 Cecilia Way,Palm Beach,West Palm Beach,Florida,33401,South,2011-08-31,Individual,Female,50,36-55,Widowed,1
1227,Bart Lane,797 Vincent Vale,Sacramento,Sacramento,California,95813,West,2004-10-08,Individual,Male,32,18-35,Widowed,1
1228,Daniel Holmes,495 Battis Boulevard,Norfolk,Quincy,Massachusetts,2169,East,2008-12-21,Individual,Male,40,36-55,Single,1
1229,Leanne Parker,309 Howard Road,Hennepin,Plymouth,Minnesota,55447,Midwest,2020-08-24,Individual,Female,29,18-35,Single,1
1230,Moira Miller,667 Dutton Avenue,Yakima,Yakima,Washington,98901,West,2019-11-19,Individual,Female,21,18-35,Single,1
1231,Matthew Farrell,678 Boleyn Vale,Orange,Costa Mesa,California,92628,West,2010-05-29,Individual,Male,40,36-55,Married,0
1232,Tony Lindop,165 Rosewood Street,Hennepin,Bloomington,Minnesota,55437,Midwest,2004-10-24,Individual,Male,38,36-55,Single,0
1233,Benny Atkinson,106 Ashley Tunnel,Bernalillo,Rio Rancho,New Mexico,87124,Southwest,2016-12-05,Individual,Male,60,56+,Divorced,1
1234,Carter Bayliss,24 Cobden Avenue,Dallas,Mesquite,Texas,75149,Southwest,2009-03-16,Individual,Male,43,36-55,Single,0
1235,Aiden Evans,513 Blendon Vale,Norfolk,Quincy,Massachusetts,2169,East,2017-07-06,Individual,Male,67,56+,Single,0
1236,Sloane Addison,147 Wakley Walk,Dallas,Lewisville,Texas,75029,Southwest,2018-11-16,Individual,Female,65,56+,Single,1
1238,Evie Adler,198 Bede Hill,Fulton,Roswell,Georgia,30075,South,2006-04-02,Individual,Female,54,36-55,Divorced,1
1240,Andrea Drummond,107 Catherine Rue,Gaston,Gastonia,North Carolina,28052,South,2021-01-20,Individual,Female,67,56+,Married,1
1242,Analise Allen,494 Durnford Route,Kent,Warwick,Rhode Island,2886,East,2022-10-11,Individual,Female,46,36-55,Divorced,1
1243,Percy Lomax,355 Walnut Boulevard,Oklahoma,Oklahoma City,Oklahoma,73125,Southwest,2014-11-25,Individual,Male,63,56+,Single,0
1244,Mabel Gaynor,669 Wakley Rue,Pitt,Greenville,North Carolina,27833,South,2023-03-16,Individual,Female,35,18-35,Widowed,1
